game_id,nickname,score,rating,bot_name,bot_score,bot_rating,first,game_end_reason,winner,game_duration_seconds
10993,BB-8,340,1500.0,HastyBot,373,1640.0,player,STANDARD,0,225.154626846313
10998,Goldenlamb,467,2062.0,STEEBot,351,2141.0,player,STANDARD,1,345.858308076859
10999,Paroo,397,1538.0,HastyBot,499,2147.0,player,STANDARD,0,451.739867925644
11000,busker221,334,2032.0,HastyBot,570,2165.0,bot,STANDARD,0,237.031790971756
11001,eideticeve,228,1894.0,HastyBot,578,2272.0,bot,STANDARD,0,328.41455411911
11002,Matt_86,343,1989.0,BetterBot,439,1991.0,player,STANDARD,0,367.533886909485
11003,MagiKrap,415,1914.0,BetterBot,253,2018.0,player,STANDARD,1,375.481888771057
11004,Banul07,250,1756.0,BetterBot,335,2004.0,player,RESIGNED,0,298.618419885635
11006,stevy,356,1500.0,BetterBot,376,1630.0,bot,STANDARD,0,826.79342508316
11007,dwr,397,1744.0,BetterBot,382,1704.0,player,STANDARD,1,842.102822065353
11008,rodchris71,336,1858.0,BetterBot,343,1982.0,player,STANDARD,0,387.336930990219
11009,deathstar,398,1676.0,STEEBot,418,1889.0,bot,STANDARD,0,594.525470018387
11010,cityboy,395,1742.0,STEEBot,353,1889.0,player,STANDARD,1,677.807516813278
11011,BB-8,393,1500.0,HastyBot,441,1614.0,player,STANDARD,0,168.769001960754
11012,Lola,475,1931.0,STEEBot,341,2097.0,bot,STANDARD,1,755.860662937164
11013,BB-8,384,1500.0,HastyBot,383,1649.0,player,STANDARD,1,203.398796081543
11014,chloe,413,1879.0,HastyBot,422,2018.0,bot,STANDARD,0,295.305643796921
11015,shaunthesheep,358,1941.0,STEEBot,450,2148.0,player,STANDARD,0,609.727921009064
11016,phavour,422,2011.0,BetterBot,365,2017.0,player,STANDARD,1,272.481204986572
11018,gerald0506,293,1987.0,STEEBot,491,2162.0,bot,STANDARD,0,443.128037929535
11019,Crookshanks,443,1905.0,BetterBot,399,1955.0,player,STANDARD,1,358.974394083023
11020,PENapasa,445,1810.0,BetterBot,291,1951.0,bot,STANDARD,1,507.541358947754
11021,BB-8,384,1500.0,HastyBot,432,1615.0,player,STANDARD,0,150.388378143311
11022,ariel2008,271,1472.0,BetterBot,439,1991.0,bot,STANDARD,0,1080.28518104553
11023,stevy,403,1500.0,BetterBot,385,1708.0,player,STANDARD,1,723.538825035095
11025,crocuscorms,397,1715.0,HastyBot,528,2034.0,bot,STANDARD,0,3503.04968595505
11027,BB-8,378,1500.0,HastyBot,341,1664.0,bot,STANDARD,1,157.143495082855
11028,orlyns,416,2130.0,STEEBot,357,2127.0,bot,STANDARD,1,680.694327116013
11030,sbush,370,1842.0,HastyBot,429,2055.0,player,STANDARD,0,350.775022029877
11031,Crookshanks,401,1983.0,BetterBot,375,1957.0,player,STANDARD,1,395.88095998764
11032,wagyus,448,2137.0,HastyBot,540,2181.0,bot,STANDARD,0,121.885001182556
11033,MagiKrap,397,1983.0,BetterBot,403,2018.0,player,STANDARD,0,322.991239070892
11034,pandorable,349,1656.0,BetterBot,370,1889.0,player,STANDARD,0,113.05349111557
11035,Yracivc,497,2158.0,STEEBot,351,2142.0,bot,STANDARD,1,438.675570964813
11036,talulah,348,1576.0,STEEBot,457,1883.0,player,STANDARD,0,156.581125020981
11037,Bingobabe,480,1605.0,BetterBot,275,1630.0,player,STANDARD,1,538.36869096756
11038,BeanzCyclones,397,1862.0,STEEBot,401,2040.0,player,STANDARD,0,225.771932840347
11039,thraoph,380,2064.0,HastyBot,430,2156.0,player,STANDARD,0,329.521497011185
11040,ji1222,534,1712.0,HastyBot,426,2217.0,bot,STANDARD,1,662.659554958344
11042,Rexington,384,2027.0,STEEBot,420,2103.0,bot,STANDARD,0,1211.55817699432
11043,BB-8,338,1500.0,HastyBot,496,1640.0,player,STANDARD,0,179.797022819519
11046,rameez,309,1553.0,HastyBot,432,1959.0,player,STANDARD,0,602.170769929886
11047,BethMix,391,1491.0,HastyBot,384,1969.0,player,STANDARD,1,507.573004961014
11048,noahslat,389,1834.0,HastyBot,426,2222.0,bot,RESIGNED,0,152.140033006668
11049,coolwhip,345,2049.0,HastyBot,633,2222.0,bot,STANDARD,0,864.719452142715
11050,Ibrahim28,277,1599.0,BetterBot,525,2097.0,bot,STANDARD,0,183.708269119263
11051,kar2008,433,1731.0,BetterBot,380,1667.0,player,STANDARD,1,355.198991060257
11052,vinylchances,452,1902.0,HastyBot,491,2195.0,player,STANDARD,0,111.623252153397
11053,Goldenwick,250,1317.0,BetterBot,456,1688.0,player,STANDARD,0,351.729302883148
11054,Matt_86,413,1966.0,BetterBot,381,1970.0,player,STANDARD,1,340.917460918427
11056,jaundiced,277,1797.0,STEEBot,452,1833.0,player,RESIGNED,0,648.856496810913
11057,Meith,468,2065.0,BetterBot,338,1928.0,player,STANDARD,1,424.58926486969
11059,royster,280,1786.0,HastyBot,526,1931.0,bot,STANDARD,0,649.453134059906
11060,Muendo,294,1397.0,HastyBot,505,2210.0,player,TIME,0,671.21960401535
11061,deathstar,396,1620.0,STEEBot,443,1878.0,player,STANDARD,0,596.294100046158
11062,pandorable,318,1653.0,BetterBot,376,1869.0,player,STANDARD,0,81.0520579814911
11064,Matt_86,390,2039.0,BetterBot,393,2050.0,bot,STANDARD,0,416.683898925781
11066,Trayz,482,1982.0,STEEBot,356,2121.0,player,STANDARD,1,828.14835190773
11070,BB-8,459,1500.0,HastyBot,395,1649.0,bot,STANDARD,1,182.142337083817
11071,BB-8,440,1500.0,HastyBot,284,1664.0,player,STANDARD,1,229.364862918854
11072,nykxis,381,1926.0,STEEBot,470,2043.0,bot,STANDARD,0,550.525359153748
11073,BB-8,407,1500.0,HastyBot,346,1615.0,player,STANDARD,1,270.56348490715
11074,GNIK,417,2092.0,STEEBot,384,2129.0,player,STANDARD,1,508.299216985703
11075,Glilac,369,1997.0,HastyBot,494,2210.0,bot,STANDARD,0,611.734800815582
11076,tarkovsky7,383,1839.0,HastyBot,485,2033.0,player,RESIGNED,0,684.040162086487
11077,Tingming,299,1421.0,STEEBot,551,2112.0,bot,STANDARD,0,436.847801923752
11079,nykxis,394,1933.0,STEEBot,428,2055.0,player,STANDARD,0,379.694485902786
11080,thraoph,461,2127.0,HastyBot,433,2200.0,player,STANDARD,1,185.413441896439
11081,ahmadthegreat,430,1950.0,STEEBot,413,2124.0,bot,STANDARD,1,358.901522159576
11083,pandorable,382,1630.0,BetterBot,371,1915.0,player,STANDARD,1,95.0985090732574
11084,vince,401,1790.0,STEEBot,406,1884.0,player,STANDARD,0,502.350538015366
11085,LeChamp21,313,1623.0,BetterBot,351,1973.0,player,STANDARD,0,684.937777996063
11086,JohnMilton13,343,1805.0,HastyBot,499,2024.0,player,STANDARD,0,479.332622051239
11088,Willeford,397,1822.0,STEEBot,351,1875.0,player,STANDARD,1,936.707656145096
11089,pandorable,382,1643.0,BetterBot,394,1825.0,bot,STANDARD,0,110.20775604248
11092,kar2008,499,1809.0,BetterBot,365,1705.0,player,STANDARD,1,859.655125141144
11093,BB-8,359,1500.0,HastyBot,383,1635.0,player,STANDARD,0,167.921810150146
11094,ChrisOB,414,1980.0,STEEBot,393,2161.0,player,STANDARD,1,353.439677000046
11095,Lola,381,1891.0,STEEBot,527,2095.0,player,STANDARD,0,957.073529005051
11096,BB-8,391,1500.0,HastyBot,501,1614.0,bot,STANDARD,0,260.588429927826
11098,auricle,311,1812.0,HastyBot,542,2048.0,player,STANDARD,0,481.495298862457
11099,cayden,310,1956.0,STEEBot,372,2089.0,bot,RESIGNED,0,347.204300880432
11100,suffixt,235,1308.0,BetterBot,293,1753.0,bot,TIME,0,1265.00002002716
11101,MobileJim,370,2027.0,HastyBot,454,2258.0,player,STANDARD,0,3544.15982794762
11102,neymar,427,1995.0,STEEBot,440,2078.0,player,STANDARD,0,324.28348493576
11104,rak1507,352,1913.0,STEEBot,459,2064.0,player,STANDARD,0,375.674811124802
11105,Trayz,334,1982.0,STEEBot,405,2154.0,player,STANDARD,0,905.169443845749
11106,Tazz,395,1748.0,STEEBot,289,2234.0,player,STANDARD,1,833.763252973557
11107,markc1945,373,1543.0,BetterBot,418,1670.0,player,STANDARD,0,743.833734989166
11109,sbush,427,1799.0,STEEBot,381,1857.0,bot,STANDARD,1,711.525689840317
11110,davidavid,358,1852.0,BetterBot,356,1866.0,bot,STANDARD,1,472.432348012924
11111,mmmmice,341,1849.0,STEEBot,505,1827.0,player,STANDARD,0,324.668269872665
11113,Vishy56789,288,1795.0,HastyBot,533,2074.0,bot,STANDARD,0,141.520357131958
11114,Swaits,376,1536.0,BetterBot,345,1703.0,bot,STANDARD,1,794.477792024612
11115,TrentonTron,341,1977.0,HastyBot,427,2034.0,player,STANDARD,0,857.471055984497
11116,BB-8,365,1500.0,HastyBot,423,1640.0,player,STANDARD,0,174.254868984222
11117,SMD08C,451,1833.0,HastyBot,397,1979.0,player,STANDARD,1,670.89661192894
11118,twjiayu,272,1554.0,HastyBot,627,2201.0,bot,STANDARD,0,583.939762830734
11119,kar2008,446,1723.0,BetterBot,404,1675.0,bot,STANDARD,1,344.976378917694
11120,BB-8,397,1500.0,HastyBot,409,1615.0,bot,STANDARD,0,227.07599902153
11121,BB-8,281,1500.0,HastyBot,503,1640.0,bot,STANDARD,0,196.834620952606
11122,Bingobabe,300,1668.0,BetterBot,420,1670.0,bot,STANDARD,0,637.393236160278
11124,Trayz,352,1982.0,STEEBot,488,2130.0,bot,STANDARD,0,643.042964935303
11125,tramper,383,2161.0,BetterBot,370,2045.0,bot,STANDARD,1,537.363416910172
11126,deathstar,453,1602.0,STEEBot,430,1937.0,player,STANDARD,1,565.556332111359
11127,BB-8,355,1500.0,HastyBot,421,1615.0,bot,STANDARD,0,209.074927091599
11128,BB-8,291,1500.0,HastyBot,404,1664.0,bot,STANDARD,0,193.686788082123
11129,nykxis,456,2058.0,STEEBot,444,2053.0,player,STANDARD,1,656.724423885345
11130,kar2008,509,1853.0,STEEBot,326,1799.0,player,STANDARD,1,316.088033914566
11132,royster,369,1778.0,HastyBot,353,1964.0,bot,STANDARD,1,795.165760993958
11133,kar2008,562,1733.0,BetterBot,362,1669.0,bot,STANDARD,1,284.594451904297
11134,bbharath,486,1913.0,STEEBot,430,2180.0,player,STANDARD,1,502.165670156479
11136,Anita,235,1581.0,STEEBot,451,1877.0,bot,RESIGNED,0,298.699331045151
11137,DBrumby,419,1938.0,HastyBot,501,2208.0,player,STANDARD,0,614.432862043381
11138,Rexington,515,2071.0,STEEBot,365,2085.0,player,STANDARD,1,408.846181869507
11139,Glilac,289,1997.0,STEEBot,531,2112.0,bot,STANDARD,0,915.386414051056
11140,thraoph,468,2135.0,HastyBot,469,2178.0,bot,STANDARD,0,435.82913184166
11141,Tazz,410,1709.0,STEEBot,443,2097.0,player,STANDARD,0,682.789225101471
11142,Anita,351,1568.0,STEEBot,423,1831.0,player,STANDARD,0,381.511896133423
11144,wagyus,394,2029.0,HastyBot,466,2205.0,player,STANDARD,0,1106.3650329113
11145,halidom21,593,2181.0,BetterBot,341,1909.0,player,STANDARD,1,1006.66748905182
11146,Kathleen3,449,1997.0,BetterBot,359,1936.0,player,STANDARD,1,517.958069086075
11148,talulah,313,1617.0,STEEBot,456,1840.0,bot,STANDARD,0,239.513220071793
11149,Qi,413,2114.0,HastyBot,553,2260.0,player,STANDARD,0,573.394973993301
11150,Laju,379,1822.0,BetterBot,467,2025.0,player,STANDARD,0,322.079786062241
11151,BB-8,440,1500.0,HastyBot,408,1640.0,bot,STANDARD,1,207.846751928329
11152,stevy,365,1500.0,STEEBot,405,1915.0,player,STANDARD,0,927.586374998093
11153,BB-8,370,1500.0,HastyBot,431,1649.0,player,STANDARD,0,259.229964017868
11154,DBrumby,399,1964.0,HastyBot,459,2183.0,bot,STANDARD,0,599.930966854095
11155,Matt_86,333,1962.0,HastyBot,409,2196.0,bot,STANDARD,0,407.386290073395
11157,Goldenlamb,400,2069.0,STEEBot,488,2125.0,bot,STANDARD,0,458.424792051315
11158,patricck,414,2221.0,BetterBot,384,1997.0,player,STANDARD,1,470.519802093506
11160,bbharath,443,1895.0,STEEBot,521,2131.0,bot,STANDARD,0,225.820727109909
11163,Banman1,375,1660.0,STEEBot,371,1828.0,player,STANDARD,1,675.730026960373
11165,BB-8,333,1500.0,HastyBot,346,1664.0,player,STANDARD,0,238.185559988022
11166,BB-8,300,1500.0,HastyBot,434,1649.0,bot,STANDARD,0,190.65783905983
11167,Crookshanks,256,2022.0,STEEBot,502,2086.0,bot,STANDARD,0,193.041365146637
11168,Wayn,441,1962.0,HastyBot,455,2265.0,player,STANDARD,0,602.197666168213
11169,Mimix,352,1834.0,BetterBot,413,1999.0,bot,STANDARD,0,227.065227985382
11171,Anita,436,1603.0,STEEBot,479,1820.0,bot,STANDARD,0,338.563092947006
11172,BB-8,365,1500.0,HastyBot,359,1649.0,player,STANDARD,1,155.387159109116
11173,Goldenlamb,399,1943.0,STEEBot,496,2143.0,bot,STANDARD,0,328.895716905594
11174,jason141414,421,1972.0,HastyBot,424,2157.0,player,STANDARD,0,1024.36405682564
11175,proton2020,487,1979.0,STEEBot,330,2122.0,player,STANDARD,1,744.104944944382
11177,wagyus,439,2161.0,HastyBot,527,2177.0,bot,STANDARD,0,215.848659038544
11178,frz,394,2071.0,BetterBot,433,1991.0,bot,STANDARD,0,362.21290397644
11180,deathstar,307,1618.0,STEEBot,392,1830.0,bot,STANDARD,0,449.180022954941
11181,BeanzCyclones,436,2048.0,STEEBot,452,2096.0,player,STANDARD,0,345.079972982407
11182,ccm,335,1659.0,HastyBot,535,2035.0,player,STANDARD,0,694.419021844864
11183,Trayz,333,1982.0,STEEBot,440,2147.0,player,STANDARD,0,960.342159986496
11185,BB-8,390,1500.0,HastyBot,446,1614.0,bot,STANDARD,0,279.944061040878
11188,saint,353,1867.0,STEEBot,452,1878.0,player,STANDARD,0,601.506263971329
11189,Bingobabe,397,1637.0,BetterBot,405,1686.0,bot,STANDARD,0,676.684215068817
11191,UMIAQ,406,2037.0,HastyBot,387,2225.0,player,STANDARD,1,1143.93337988853
11192,jodel,422,2151.0,BetterBot,383,2052.0,bot,STANDARD,1,619.14241194725
11194,WELCOME,407,2043.0,HastyBot,536,2238.0,player,STANDARD,0,369.954196929932
11195,Matt_86,414,1962.0,HastyBot,434,2246.0,player,STANDARD,0,692.99028301239
11197,BB-8,393,1500.0,HastyBot,385,1635.0,player,STANDARD,1,286.841073036194
11198,BB-8,407,1500.0,HastyBot,300,1640.0,bot,STANDARD,1,217.873429059982
11199,jellyfish,366,2085.0,STEEBot,473,2138.0,player,STANDARD,0,295.016088008881
11200,MiyasiPremaratne5H,225,1593.0,BetterBot,465,2012.0,player,STANDARD,0,647.798256158829
11201,LIMEUJIE,446,1872.0,BetterBot,318,2019.0,player,STANDARD,1,278.567172050476
11203,auricle,392,1945.0,HastyBot,526,2206.0,player,STANDARD,0,643.323976039886
11204,JackHKeynes,311,2164.0,BetterBot,385,2009.0,player,STANDARD,0,1024.99359607697
11205,Tazz,365,1650.0,STEEBot,449,2096.0,bot,STANDARD,0,752.968584060669
11206,HivinD,449,2083.0,STEEBot,412,2184.0,player,STANDARD,1,301.420472145081
11207,Edemaro,320,1809.0,HastyBot,553,2275.0,player,STANDARD,0,314.551706790924
11208,TrentonTron,332,1883.0,HastyBot,450,1996.0,bot,STANDARD,0,1021.70102214813
11211,Arindam,396,1854.0,HastyBot,534,2162.0,player,STANDARD,0,853.476052045822
11212,Knight2014,241,1801.0,BetterBot,331,1909.0,bot,RESIGNED,0,185.276139974594
11215,BB-8,339,1500.0,HastyBot,419,1640.0,bot,STANDARD,0,219.464066982269
11219,vtr14AA,368,1710.0,STEEBot,373,1862.0,bot,STANDARD,0,531.178131103516
11220,Matt_86,355,1944.0,HastyBot,465,2242.0,bot,STANDARD,0,258.530565977097
11224,breacher,332,1752.0,STEEBot,466,2114.0,bot,STANDARD,0,350.982542037964
11225,tarkovsky7,408,1904.0,HastyBot,417,1996.0,player,STANDARD,0,2125.18134880066
11226,halidom21,411,2175.0,BetterBot,368,1908.0,player,STANDARD,1,820.008606910706
11227,thisguy,478,1834.0,HastyBot,419,1918.0,player,STANDARD,1,362.054281949997
11228,ccm,413,1667.0,HastyBot,398,2022.0,player,STANDARD,1,435.138547897339
11229,BethMix,247,1575.0,STEEBot,365,1802.0,bot,TIME,0,1266.5987329483
11230,MasterYeri,332,2004.0,STEEBot,429,2127.0,bot,STANDARD,0,669.727791070938
11232,Hercules,420,1903.0,STEEBot,442,1811.0,bot,STANDARD,0,974.533196926117
11234,reinked,495,1917.0,STEEBot,363,2126.0,player,STANDARD,1,236.217988967896
11239,NoelL,455,2051.0,HastyBot,327,2196.0,bot,STANDARD,1,395.724654912949
11240,hasali.R,258,1883.0,STEEBot,487,2063.0,bot,STANDARD,0,222.777883052826
11242,BB-8,417,1500.0,HastyBot,387,1615.0,player,STANDARD,1,203.463960170746
11243,BB-8,411,1500.0,HastyBot,413,1649.0,player,STANDARD,0,205.781346797943
11244,Loeloeraai,396,1775.0,BetterBot,339,1985.0,bot,STANDARD,1,537.199358940125
11245,BB-8,301,1500.0,HastyBot,442,1614.0,bot,STANDARD,0,172.004117012024
11246,saracen256,426,1832.0,HastyBot,463,2314.0,player,STANDARD,0,614.540963172913
11247,MarieDee,440,2046.0,BetterBot,342,1996.0,bot,STANDARD,1,1106.77929401398
11248,BreadEmperoar,298,1680.0,STEEBot,500,2209.0,player,STANDARD,0,344.935184001923
11250,gameatiruth,475,2086.0,HastyBot,441,2206.0,bot,STANDARD,1,121.880305051804
11252,LadyFringe,410,1705.0,BetterBot,491,1691.0,player,STANDARD,0,705.041487216949
11253,GNIK,448,2092.0,STEEBot,479,2106.0,player,STANDARD,0,382.997275114059
11254,BB-8,420,1500.0,HastyBot,373,1664.0,player,STANDARD,1,365.208662986755
11255,Camelngz,372,1900.0,STEEBot,481,2124.0,bot,STANDARD,0,491.873276948929
11256,MarieDee,528,2055.0,BetterBot,317,1955.0,bot,STANDARD,1,622.152089834213
11257,MYJTehx,350,1884.0,BetterBot,409,2029.0,bot,STANDARD,0,553.691890954971
11258,BB-8,370,1500.0,HastyBot,399,1640.0,player,STANDARD,0,321.336388111115
11259,Tazz,376,1622.0,STEEBot,353,2192.0,player,STANDARD,1,960.857309103012
11260,BB-8,415,1500.0,HastyBot,361,1649.0,player,STANDARD,1,164.688482999802
11262,WELCOME,382,2037.0,HastyBot,428,2255.0,player,STANDARD,0,742.737678050995
11264,Lola,536,2012.0,STEEBot,385,2161.0,player,STANDARD,1,846.95173406601
11265,Kakapo,437,1940.0,STEEBot,471,1824.0,bot,STANDARD,0,231.669746875763
11266,NimuthuWitharana,402,2197.0,HastyBot,488,2276.0,player,STANDARD,0,338.112479925156
11267,BB-8,367,1500.0,HastyBot,373,1640.0,player,STANDARD,0,267.22678399086
11268,BB-8,360,1500.0,HastyBot,478,1614.0,bot,STANDARD,0,281.275394916534
11269,Nick,270,1529.0,HastyBot,500,2016.0,bot,STANDARD,0,165.608219146729
11271,pandorable,344,1640.0,BetterBot,434,1847.0,player,STANDARD,0,85.4562950134277
11272,Lydker,422,1690.0,BetterBot,355,1605.0,player,STANDARD,1,965.877980947495
11274,proton2020,363,1979.0,STEEBot,400,2073.0,bot,STANDARD,0,350.572072982788
11275,Kakapo,490,1927.0,STEEBot,330,1927.0,player,STANDARD,1,194.393537044525
11276,BB-8,356,1500.0,HastyBot,291,1664.0,bot,STANDARD,1,191.555454969406
11277,deathstar,368,1618.0,STEEBot,422,1869.0,bot,STANDARD,0,447.561787128448
11278,BB-8,458,1500.0,HastyBot,358,1640.0,bot,STANDARD,1,178.077022790909
11279,royster,245,1754.0,HastyBot,510,2064.0,player,STANDARD,0,324.137845993042
11280,BB-8,357,1500.0,HastyBot,414,1614.0,bot,STANDARD,0,233.973775148392
11281,Bingobabe,408,1481.0,BetterBot,413,1668.0,player,STANDARD,0,478.599134922028
11282,pandorable,353,1638.0,BetterBot,365,1886.0,player,STANDARD,0,122.758702993393
11283,Toronto2,291,1421.0,BetterBot,437,1703.0,bot,STANDARD,0,452.206224918365
11284,Trayz,405,1982.0,STEEBot,519,2106.0,player,STANDARD,0,742.217941999435
11288,Vishy56789,388,1701.0,HastyBot,375,1997.0,bot,STANDARD,1,316.937621831894
11289,plunder1,283,1624.0,STEEBot,338,1862.0,bot,RESIGNED,0,286.821637868881
11290,akiff_faleel,382,2027.0,STEEBot,463,2135.0,player,STANDARD,0,414.232169151306
11291,Yracivc,578,2128.0,STEEBot,381,2067.0,bot,STANDARD,1,435.863305091858
11292,Esan,517,2132.0,HastyBot,413,2305.0,player,STANDARD,1,413.547903060913
11293,BB-8,367,1500.0,HastyBot,353,1615.0,bot,STANDARD,1,216.756597995758
11295,ahmadthegreat,327,1939.0,STEEBot,544,2020.0,bot,STANDARD,0,296.587710857391
11296,spark1,315,1645.0,STEEBot,387,1878.0,player,STANDARD,0,793.486900091171
11297,Laju,325,1743.0,BetterBot,389,2002.0,bot,STANDARD,0,851.49010515213
11300,BB-8,413,1500.0,HastyBot,345,1640.0,player,STANDARD,1,223.132207155228
11301,penumbra,395,1853.0,STEEBot,463,2094.0,player,STANDARD,0,776.678889036179
11302,BB-8,379,1500.0,HastyBot,344,1635.0,bot,STANDARD,1,144.570046901703
11304,sstastic,391,1772.0,STEEBot,420,2074.0,player,STANDARD,0,786.523160934448
11305,neymar,378,1981.0,STEEBot,416,2111.0,bot,STANDARD,0,379.372461080551
11306,Yracivc,406,2156.0,STEEBot,341,2065.0,player,STANDARD,1,493.279761791229
11307,Kathleen3,407,2125.0,BetterBot,349,2030.0,player,STANDARD,1,612.521625995636
11308,BB-8,384,1500.0,HastyBot,384,1640.0,player,STANDARD,-1,258.639215946198
11310,BB-8,364,1500.0,HastyBot,382,1640.0,player,STANDARD,0,184.755344867706
11313,Kovert,384,1700.0,BetterBot,347,1659.0,player,STANDARD,1,985.526636123657
11314,Paroo,332,1532.0,HastyBot,566,2208.0,bot,STANDARD,0,313.670419931412
11315,BB-8,369,1500.0,HastyBot,397,1614.0,bot,STANDARD,0,166.781994104385
11316,pandorable,315,1664.0,BetterBot,439,1848.0,bot,STANDARD,0,121.613396883011
11317,gameatiruth,337,2102.0,HastyBot,658,2256.0,bot,STANDARD,0,274.519112825394
11318,tarkovsky7,414,1889.0,HastyBot,475,2088.0,player,STANDARD,0,528.38084602356
11319,thisguy,358,1922.0,HastyBot,453,2054.0,bot,STANDARD,0,148.892720937729
11320,stevy,270,1500.0,BetterBot,381,1694.0,player,STANDARD,0,999.176013946533
11321,AliSalman1,454,2097.0,HastyBot,530,2277.0,bot,STANDARD,0,200.845367908478
11325,BeanzCyclones,373,1999.0,STEEBot,423,2136.0,bot,STANDARD,0,759.413512945175
11326,BB-8,402,1500.0,HastyBot,463,1640.0,bot,STANDARD,0,135.384114980698
11327,BB-8,410,1500.0,HastyBot,356,1635.0,player,STANDARD,1,210.763298988342
11328,pandorable,362,1668.0,BetterBot,394,1878.0,player,STANDARD,0,112.599843978882
11329,Laju,447,1791.0,BetterBot,395,2054.0,bot,STANDARD,1,291.52295589447
11330,JingYaoTheNoob,518,2254.0,HastyBot,509,2171.0,bot,STANDARD,1,198.076999902725
11331,pisces223,338,1606.0,STEEBot,457,1874.0,player,STANDARD,0,335.947357177734
11332,HaziqahR,283,1460.0,BetterBot,460,2023.0,player,STANDARD,0,476.237771034241
11333,Zynx,397,1908.0,BetterBot,401,1889.0,player,STANDARD,0,441.014600038528
11334,gameatiruth,334,2070.0,HastyBot,513,2274.0,player,STANDARD,0,456.078516960144
11335,BB-8,333,1500.0,HastyBot,344,1649.0,bot,STANDARD,0,232.513644933701
11336,tsardom,400,1752.0,BetterBot,400,1758.0,player,STANDARD,-1,447.476016998291
11337,BB-8,481,1500.0,HastyBot,393,1649.0,bot,STANDARD,1,195.836544036865
11338,Lola,405,1889.0,STEEBot,411,2155.0,player,STANDARD,0,583.462016820908
11340,Rexington,471,2040.0,STEEBot,434,2120.0,bot,STANDARD,1,591.025206804276
11344,Goldenlamb,419,2033.0,STEEBot,470,2227.0,bot,STANDARD,0,297.713615894318
11346,TJJ-SJKCPEIYANG,222,1450.0,STEEBot,507,2105.0,player,STANDARD,0,316.766096115112
11347,Kovert,424,1677.0,BetterBot,326,1672.0,bot,STANDARD,1,587.529261112213
11348,ruby43,377,1626.0,BetterBot,360,1698.0,player,STANDARD,1,402.881012916565
11349,ChsrQat,406,2129.0,BetterBot,324,1959.0,player,STANDARD,1,459.060127973557
11350,BB-8,422,1500.0,HastyBot,380,1615.0,player,STANDARD,1,265.327442884445
11351,Goldenlamb,324,2049.0,STEEBot,530,2060.0,player,STANDARD,0,328.365907907486
11353,Yracivc,378,2132.0,STEEBot,413,2044.0,player,STANDARD,0,338.375286817551
11354,lobsterminivan,442,1831.0,HastyBot,404,1948.0,bot,STANDARD,1,591.887152194977
11355,Kathleen3,344,1968.0,BetterBot,298,2016.0,bot,STANDARD,1,514.085975170135
11356,spark1,336,1636.0,STEEBot,451,1840.0,player,STANDARD,0,649.332312822342
11357,BB-8,439,1500.0,HastyBot,291,1635.0,player,STANDARD,1,228.473519086838
11358,Eashan,149,1464.0,BetterBot,436,1966.0,bot,RESIGNED,0,992.300913095474
11359,BB-8,340,1500.0,HastyBot,412,1664.0,bot,STANDARD,0,221.264916181564
11361,ENGBoard2,213,1433.0,BetterBot,558,1944.0,bot,STANDARD,0,616.589695930481
11363,BB-8,362,1500.0,HastyBot,449,1640.0,player,STANDARD,0,159.831408977509
11364,BB-8,387,1500.0,HastyBot,318,1635.0,player,STANDARD,1,174.756724119186
11365,Peanutbuttercake,305,1933.0,STEEBot,502,2118.0,player,STANDARD,0,402.574491024017
11367,Anita,260,1529.0,STEEBot,471,1873.0,player,STANDARD,0,316.479338169098
11368,Venater,356,1442.0,BetterBot,339,1699.0,player,STANDARD,1,803.633824110031
11369,BeanzCyclones,430,2002.0,STEEBot,322,2152.0,player,STANDARD,1,351.923426151276
11371,tarkovsky7,448,1808.0,HastyBot,399,2015.0,bot,STANDARD,1,562.787356138229
11373,snorkl,324,1925.0,STEEBot,466,2036.0,player,STANDARD,0,589.27917098999
11376,wzy3112,354,2054.0,HastyBot,468,2256.0,bot,STANDARD,0,551.547847986221
11377,Banman1,446,1626.0,STEEBot,473,1856.0,player,STANDARD,0,543.355830907822
11378,DBrumby,405,1957.0,HastyBot,554,2133.0,bot,STANDARD,0,561.873543024063
11379,madhulekha,279,1312.0,BetterBot,420,1992.0,player,STANDARD,0,289.611633777618
11380,Anita,374,1626.0,STEEBot,434,1772.0,bot,STANDARD,0,339.265565872192
11381,Trayz,401,1926.0,STEEBot,466,2137.0,player,STANDARD,0,842.637778997421
11383,wagyus,416,2039.0,HastyBot,372,2241.0,player,STANDARD,1,170.560225963593
11386,Yracivc,540,2156.0,STEEBot,372,2109.0,player,STANDARD,1,491.279659986496
11387,ChsrQat,375,1662.0,BetterBot,356,1703.0,player,STANDARD,1,451.278509140015
11388,BB-8,334,1500.0,HastyBot,381,1615.0,player,STANDARD,0,169.923221826553
11389,GNIK,398,2054.0,STEEBot,394,2119.0,bot,STANDARD,1,457.768029928207
11390,BB-8,480,1500.0,HastyBot,434,1640.0,player,STANDARD,1,261.940188169479
11391,Rbwingi,309,1679.0,STEEBot,433,2167.0,player,STANDARD,0,343.621462106705
11392,royster,337,1628.0,BetterBot,387,1671.0,player,STANDARD,0,1047.68483090401
11394,LeChamp21,249,1651.0,BetterBot,510,1995.0,player,STANDARD,0,532.534638881683
11396,Yracivc,328,2138.0,STEEBot,452,2093.0,bot,RESIGNED,0,296.756745100021
